shelfmark,iiif_url,url,orig_shelfmark
Bodl. MS heb. e 38/74,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-38-74.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_127#MS_Heb_e_38,MS. Heb. e. 38/74
Bodl. MS heb. e 32/29,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-32-29.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_121#MS_Heb_e_32-part5,MS. Heb. e. 32/29
Bodl. MS heb. e 30/14,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-30-14.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_119#MS_Heb_e_30-part5,MS. Heb. e. 30/14
Bodl. MS heb. e 77/65,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-77-65.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_154#MS_Heb_e_77-part31,MS. Heb. e. 77/65
Bodl. MS heb. e 75/58,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-75-58.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_152#MS_Heb_e_75-part26,MS. Heb. e. 75/58
Bodl. MS heb. e 73/26,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-73-26.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_150#MS_Heb_e_73-part10,MS. Heb. e. 73/26
Bodl. MS heb. e 100/41,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-100-41.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_101#MS_Heb_e_100-part32,MS. Heb. e. 100/41
Bodl. MS heb. e 34/57,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-34-57.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_123#MS_Heb_e_34-part21,MS. Heb. e. 34/57
Bodl. MS heb. e 105/6,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-105-6.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_106#MS_Heb_e_105-part3,MS. Heb. e. 105/6
Bodl. MS heb. e 41/105,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-41-105.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_130#MS_Heb_e_41-part12,MS. Heb. e. 41/105
Bodl. MS heb. e 108/21,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-108-21.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_109#MS_Heb_e_108-part8,MS. Heb. e. 108/21
Bodl. MS heb. e 93/100,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-93-100.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_157#MS_Heb_e_93-part82,MS. Heb. e. 93/100
Bodl. MS heb. e 41/12,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-41-12.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_130#MS_Heb_e_41-part2,MS. Heb. e. 41/12
Bodl. MS heb. e 51/12,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-51-12.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_139#MS_Heb_e_51,MS. Heb. e. 51/12
Bodl. MS heb. e 45/51,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-45-51.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_133#MS_Heb_e_45-part15,MS. Heb. e. 45/51
Bodl. MS heb. e 78/40,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-78-40.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_155#MS_Heb_e_78,MS. Heb. e. 78/40
Bodl. MS heb. e 23/12,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-23-12.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_112#MS_Heb_e_23-part4,MS. Heb. e. 23/12
Bodl. MS heb. e 96/7,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-96-7.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_160#MS_Heb_e_96-part5,MS. Heb. e. 96/7
Bodl. MS heb. e 44/131,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-44-131.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_132#MS_Heb_e_44-part33,MS. Heb. e. 44/131
Bodl. MS heb. e 54/85,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-54-85.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_141#MS_Heb_e_54-part16,MS. Heb. e. 54/85
Bodl. MS heb. e 70/20,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-70-20.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_147#MS_Heb_e_70-part6,MS. Heb. e. 70/20
Bodl. MS heb. e 103/47,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-103-47.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_104#MS_Heb_e_103-part7,MS. Heb. e. 103/47
Bodl. MS heb. e 37/51,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-37-51.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_126#MS_Heb_e_37-part6,MS. Heb. e. 37/51
Bodl. MS heb. e 33/12,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-33-12.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_122#MS_Heb_e_33-part2,MS. Heb. e. 33/12
Bodl. MS heb. e 105/39,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-105-39.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_106#MS_Heb_e_105-part7,MS. Heb. e. 105/39
Bodl. MS heb. e 74/63,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-74-63.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_151#MS_Heb_e_74-part23,MS. Heb. e. 74/63
Bodl. MS heb. e 44/85,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-44-85.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_132#MS_Heb_e_44-part21,MS. Heb. e. 44/85
Bodl. MS heb. e 25/83,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-25-83.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_114#MS_Heb_e_25-part12,MS. Heb. e. 25/83
Bodl. MS heb. e 50/29,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-50-29.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_138#MS_Heb_e_50-part4,MS. Heb. e. 50/29
Bodl. MS heb. e 38/107,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-38-107.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_127#MS_Heb_e_38,MS. Heb. e. 38/107
Bodl. MS heb. e 56/57,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-56-57.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_143#MS_Heb_e_56-part5,MS. Heb. e. 56/57
Bodl. MS heb. e 48/49,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-48-49.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_136#MS_Heb_e_48-part6,MS. Heb. e. 48/49
Bodl. MS heb. e 39/107,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-39-107.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_128#MS_Heb_e_39-part19,MS. Heb. e. 39/107
Bodl. MS heb. e 40/29,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-40-29.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_129#MS_Heb_e_40-part7,MS. Heb. e. 40/29
Bodl. MS heb. e 108/37,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-108-37.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_109#MS_Heb_e_108-part14,MS. Heb. e. 108/37
Bodl. MS heb. e 41/113,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-41-113.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_130#MS_Heb_e_41-part13,MS. Heb. e. 41/113
Bodl. MS heb. e 34/41,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-34-41.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_123#MS_Heb_e_34-part14,MS. Heb. e. 34/41
Bodl. MS heb. e 100/57,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-100-57.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_101#MS_Heb_e_100-part46,MS. Heb. e. 100/57
Bodl. MS heb. e 73/30,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-73-30.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_150#MS_Heb_e_73-part12,MS. Heb. e. 73/30
Bodl. MS heb. e 104/14,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-104-14.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_105#MS_Heb_e_104,MS. Heb. e. 104/14
Bodl. MS heb. e 106/29,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-106-29.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_107#MS_Heb_e_106,MS. Heb. e. 106/29
Bodl. MS heb. e 46/9,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-46-9.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_134#MS_Heb_e_46,MS. Heb. e. 46/9
Bodl. MS heb. e 38/62,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-38-62.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_127#MS_Heb_e_38,MS. Heb. e. 38/62
Bodl. MS heb. e 45/47,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-45-47.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_133#MS_Heb_e_45-part15,MS. Heb. e. 45/47
Bodl. MS heb. e 43/39,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-43-39.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_131#MS_Heb_e_43-part8,MS. Heb. e. 43/39
Bodl. MS heb. e 100/5,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-100-5.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_101#MS_Heb_e_100-part4,MS. Heb. e. 100/5
Bodl. MS heb. e 39/18,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-39-18.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_128#MS_Heb_e_39-part6,MS. Heb. e. 39/18
Bodl. MS heb. e 74/34,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-74-34.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_151#MS_Heb_e_74-part13,MS. Heb. e. 74/34
Bodl. MS heb. e 31/78,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-31-78.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_120#MS_Heb_e_31-part3,MS. Heb. e. 31/78
Bodl. MS heb. e 33/45,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-33-45.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_122#MS_Heb_e_33-part5,MS. Heb. e. 33/45
Bodl. MS heb. e 95/21,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-95-21.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_159#MS_Heb_e_95-part14,MS. Heb. e. 95/21
Bodl. MS heb. e 103/10,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-103-10.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_104#MS_Heb_e_103-part3,MS. Heb. e. 103/10
Bodl. MS heb. e 70/77,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-70-77.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_147#MS_Heb_e_70-part14,MS. Heb. e. 70/77
Bodl. MS heb. e 74/133,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-74-133.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_151#MS_Heb_e_74-part46,MS. Heb. e. 74/133
Bodl. MS heb. e 78/17,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-78-17.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_155#MS_Heb_e_78,MS. Heb. e. 78/17
Bodl. MS heb. e 39/150,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-39-150.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_128#MS_Heb_e_39-part27,MS. Heb. e. 39/150
Bodl. MS heb. e 25/9,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-25-9.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_114#MS_Heb_e_25-part1,MS. Heb. e. 25/9
Bodl. MS heb. e 38/35,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-38-35.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_127#MS_Heb_e_38,MS. Heb. e. 38/35
Bodl. MS heb. e 30/55,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-30-55.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_119#MS_Heb_e_30-part15,MS. Heb. e. 30/55
Bodl. MS heb. e 75/19,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-75-19.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_152#MS_Heb_e_75-part10,MS. Heb. e. 75/19
Bodl. MS heb. e 77/24,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-77-24.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_154#MS_Heb_e_77-part14,MS. Heb. e. 77/24
Bodl. MS heb. e 73/67,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-73-67.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_150#MS_Heb_e_73-part26,MS. Heb. e. 73/67
Bodl. MS heb. e 34/16,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-34-16.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_123#MS_Heb_e_34-part6,MS. Heb. e. 34/16
Bodl. MS heb. e 96/31,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-96-31.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_160#MS_Heb_e_96-part23,MS. Heb. e. 96/31
Bodl. MS heb. e 108/60,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-108-60.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_109#MS_Heb_e_108-part28,MS. Heb. e. 108/60
Bodl. MS heb. e 41/144,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-41-144.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_130#MS_Heb_e_41-part15,MS. Heb. e. 41/144
Bodl. MS heb. e 41/53,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-41-53.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_130#MS_Heb_e_41-part4,MS. Heb. e. 41/53
Bodl. MS heb. e 55/10,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-55-10.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_142#MS_Heb_e_55-part3,MS. Heb. e. 55/10
Bodl. MS heb. e 73/88,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-73-88.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_150#MS_Heb_e_73-part35,MS. Heb. e. 73/88
Bodl. MS heb. e 104/2,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-104-2.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_105#MS_Heb_e_104,MS. Heb. e. 104/2
Bodl. MS heb. e 51/53,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-51-53.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_139#MS_Heb_e_51,MS. Heb. e. 51/53
Bodl. MS heb. e 45/10,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-45-10.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_133#MS_Heb_e_45-part5,MS. Heb. e. 45/10
Bodl. MS heb. e 110/4,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-110-4.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_110#MS_Heb_e_110,MS. Heb. e. 110/4
Bodl. MS heb. e 37/92,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-37-92.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_126#MS_Heb_e_37-part8,MS. Heb. e. 37/92
Bodl. MS heb. e 54/46,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-54-46.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_141#MS_Heb_e_54-part8,MS. Heb. e. 54/46
Bodl. MS heb. e 44/46,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-44-46.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_132#MS_Heb_e_44-part10,MS. Heb. e. 44/46
Bodl. MS heb. e 39/63,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-39-63.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_128#MS_Heb_e_39-part10,MS. Heb. e. 39/63
Bodl. MS heb. e 25/40,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-25-40.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_114#MS_Heb_e_25-part1,MS. Heb. e. 25/40
Bodl. MS heb. e 76/72,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-76-72.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_153#MS_Heb_e_76-part24,MS. Heb. e. 76/72
Bodl. MS heb. e 93/24,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-93-24.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_157#MS_Heb_e_93-part18,MS. Heb. e. 93/24
Bodl. MS heb. e 56/8,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-56-8.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_143#MS_Heb_e_56-part1,MS. Heb. e. 56/8
Bodl. MS heb. e 105/15,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-105-15.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_106#MS_Heb_e_105-part4,MS. Heb. e. 105/15
Bodl. MS heb. e 107/28,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-107-28.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_108#MS_Heb_e_107-part17,MS. Heb. e. 107/28
Bodl. MS heb. e 35/40,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-35-40.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_124#MS_Heb_e_35-part16,MS. Heb. e. 35/40
Bodl. MS heb. e 72/31,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-72-31.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_149#MS_Heb_e_72-part14,MS. Heb. e. 72/31
Bodl. MS heb. e 41/28,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-41-28.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_130#MS_Heb_e_41-part2,MS. Heb. e. 41/28
Bodl. MS heb. e 43/15,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-43-15.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_131#MS_Heb_e_43-part4,MS. Heb. e. 43/15
Bodl. MS heb. e 95/2,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-95-2.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_159#MS_Heb_e_95-part2,MS. Heb. e. 95/2
Bodl. MS heb. e 51/28,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-51-28.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_139#MS_Heb_e_51,MS. Heb. e. 51/28
Bodl. MS heb. e 47/56,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-47-56.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_135#MS_Heb_e_47-part6,MS. Heb. e. 47/56
Bodl. MS heb. e 98/54,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-98-54.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_162#MS_Heb_e_98-part44,MS. Heb. e. 98/54
Bodl. MS heb. e 45/84,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-45-84.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_133#MS_Heb_e_45-part23,MS. Heb. e. 45/84
Bodl. MS heb. e 32/13,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-32-13.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_121#MS_Heb_e_32-part2,MS. Heb. e. 32/13
Bodl. MS heb. e 69/41,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-69-41.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_146#MS_Heb_e_69-part14,MS. Heb. e. 69/41
Bodl. MS heb. e 71/21,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-71-21.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_148#MS_Heb_e_71-part9,MS. Heb. e. 71/21
Bodl. MS heb. e 36/50,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-36-50.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_125#MS_Heb_e_36-part9,MS. Heb. e. 36/50
Bodl. MS heb. e 70/9,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-70-9.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_147#MS_Heb_e_70-part4,MS. Heb. e. 70/9
Bodl. MS heb. e 44/11,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-44-11.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_132#MS_Heb_e_44-part4,MS. Heb. e. 44/11
Bodl. MS heb. e 48/8,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-48-8.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_136#MS_Heb_e_48-part2,MS. Heb. e. 48/8
Bodl. MS heb. e 76/116,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-76-116.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_153#MS_Heb_e_76-part36,MS. Heb. e. 76/116
Bodl. MS heb. e 50/52,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-50-52.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_138#MS_Heb_e_50-part8,MS. Heb. e. 50/52
Bodl. MS heb. e 54/11,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-54-11.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_141#MS_Heb_e_54-part2,MS. Heb. e. 54/11
Bodl. MS heb. e 48/32,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-48-32.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_136#MS_Heb_e_48-part4,MS. Heb. e. 48/32
Bodl. MS heb. e 40/52,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-40-52.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_129#MS_Heb_e_40-part14,MS. Heb. e. 40/52
Bodl. MS heb. e 35/17,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-35-17.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_124#MS_Heb_e_35-part7,MS. Heb. e. 35/17
Bodl. MS heb. e 97/30,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-97-30.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_161#MS_Heb_e_97-part18,MS. Heb. e. 97/30
Bodl. MS heb. e 93/73,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-93-73.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_157#MS_Heb_e_93-part59,MS. Heb. e. 93/73
Bodl. MS heb. e 105/42,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-105-42.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_106#MS_Heb_e_105-part10,MS. Heb. e. 105/42
Bodl. MS heb. e 31/54,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-31-54.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_120#MS_Heb_e_31-part3,MS. Heb. e. 31/54
Bodl. MS heb. e 33/69,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-33-69.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_122#MS_Heb_e_33-part6,MS. Heb. e. 33/69
Bodl. MS heb. e 74/18,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-74-18.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_151#MS_Heb_e_74-part6,MS. Heb. e. 74/18
Bodl. MS heb. e 76/25,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-76-25.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_153#MS_Heb_e_76-part7,MS. Heb. e. 76/25
Bodl. MS heb. e 39/34,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-39-34.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_128#MS_Heb_e_39-part8,MS. Heb. e. 39/34
Bodl. MS heb. e 25/17,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-25-17.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_114#MS_Heb_e_25-part1,MS. Heb. e. 25/17
Bodl. MS heb. e 107/7,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-107-7.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_108#MS_Heb_e_107-part5,MS. Heb. e. 107/7
Bodl. MS heb. e 35/8,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-35-8.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_124#MS_Heb_e_35-part3,MS. Heb. e. 35/8
Bodl. MS heb. e 54/101,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-54-101.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_141#MS_Heb_e_54-part16,MS. Heb. e. 54/101
Bodl. MS heb. e 71/99,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-71-99.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_148#MS_Heb_e_71-part21,MS. Heb. e. 71/99
Bodl. MS heb. e 98/6,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-98-6.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_162#MS_Heb_e_98-part6,MS. Heb. e. 98/6
Bodl. MS heb. e 43/42,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-43-42.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_131#MS_Heb_e_43-part9,MS. Heb. e. 43/42
Bodl. MS heb. e 41/90,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-41-90.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_130#MS_Heb_e_41-part11,MS. Heb. e. 41/90
Bodl. MS heb. e 102/11,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-102-11.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_103#MS_Heb_e_102-part2,MS. Heb. e. 102/11
Bodl. MS heb. e 94/20,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-94-20.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_158#MS_Heb_e_94-part13,MS. Heb. e. 94/20
Bodl. MS heb. e 82/1,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-82-1.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_156#MS_Heb_e_82-part1,MS. Heb. e. 82/1
Bodl. MS heb. e 71/76,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-71-76.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_148#MS_Heb_e_71-part18,MS. Heb. e. 71/76
